2025-06-29 23:48:29,945 [INFO] Loaded 100 rows from my_prompts.xlsx
2025-07-01 19:47:01,535 [INFO] Submitting row 83: Prompt = What's the latest news?, Comment = Needs information urgently.
2025-07-01 19:47:01,535 [ERROR] API Error for Prompt: Play some relaxing music. | Status Code: 500
2025-07-01 19:47:01,543 [ERROR] Exception for Prompt: How can I improve my productivity?
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,543 [INFO] Submitting row 84: Prompt = How do I contact support?, Comment = Science curiosity.
2025-07-01 19:47:01,543 [INFO] Submitting row 85: Prompt = Tell me about the solar system., Comment = Looking for food options.
2025-07-01 19:47:01,543 [INFO] Submitting row 86: Prompt = What's the weather like today?, Comment = Customer support needed.
2025-07-01 19:47:01,551 [INFO] Submitting row 87: Prompt = How can I improve my productivity?, Comment = Setting up a task.
2025-07-01 19:47:01,551 [INFO] Submitting row 88: Prompt = What's the time in New York?, Comment = Looking for entertainment.
2025-07-01 19:47:01,551 [ERROR] API Error for Prompt: What's the latest news? | Status Code: 500
2025-07-01 19:47:01,551 [INFO] Submitting row 89: Prompt = Tell me a joke., Comment = Math calculation needed.
2025-07-01 19:47:01,551 [ERROR] Exception for Prompt: How do I contact support?
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,559 [INFO] Submitting row 90: Prompt = How do I make pancakes?, Comment = Music preference.
2025-07-01 19:47:01,559 [ERROR] API Error for Prompt: What's the weather like today? | Status Code: 500
2025-07-01 19:47:01,559 [ERROR] API Error for Prompt: Tell me about the solar system. | Status Code: 500
2025-07-01 19:47:01,559 [INFO] Submitting row 91: Prompt = What's the time in New York?, Comment = Looking for entertainment.
2025-07-01 19:47:01,559 [INFO] Submitting row 92: Prompt = How do I delete my account?, Comment = Math calculation needed.
2025-07-01 19:47:01,559 [ERROR] API Error for Prompt: How can I improve my productivity? | Status Code: 500
2025-07-01 19:47:01,568 [ERROR] API Error for Prompt: What's the time in New York? | Status Code: 500
2025-07-01 19:47:01,571 [INFO] Submitting row 93: Prompt = What's the latest news?, Comment = Stock market interest.
2025-07-01 19:47:01,581 [INFO] Submitting row 94: Prompt = How do I contact support?, Comment = Checking for updates.
2025-07-01 19:47:01,583 [INFO] Submitting row 95: Prompt = Who won the cricket match yesterday?, Comment = Recipe request.
2025-07-01 19:47:01,583 [INFO] Submitting row 96: Prompt = How can I improve my productivity?, Comment = Looking for food options.
2025-07-01 19:47:01,585 [INFO] Submitting row 97: Prompt = Who won the cricket match yesterday?, Comment = Interested in self-improvement.
2025-07-01 19:47:01,589 [INFO] Submitting row 98: Prompt = Tell me a joke., Comment = Needs information urgently.
2025-07-01 19:47:01,591 [INFO] Submitting row 99: Prompt = What is the capital of France?, Comment = Asked for help with login.
2025-07-01 19:47:01,591 [INFO] Submitting row 100: Prompt = Give me a motivational quote., Comment = Music preference.
2025-07-01 19:47:01,591 [ERROR] Exception for Prompt: Tell me a joke.
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,608 [ERROR] API Error for Prompt: What's the latest news? | Status Code: 500
